2399,192
4206,96
812,228
6027,145
1324,239
3116,266
3160,172
1751,0
6107,343
5339,39
2467,297
4262,345
1035,247
3305,103
189,154
3208,68
3269,192
6180,265
3747,223
3577,323
412,236
1817,223
3314,50
224,218
6089,228
5404,146
4988,132
5050,293
1372,225
2100,248
3729,337
6175,293
3020,99
2851,303
2964,312
3290,138
1187,124
4304,29
4692,251
6323,136
2603,298
6315,254
4452,138
1795,187
3815,267
3015,29
3291,349
5669,96
6141,150
3679,41
2172,50
6223,298
1152,99
3206,188
6548,243
3487,248
3950,1
4825,178
5822,37
2886,223
295,348
3421,288
2298,261
2160,96
5595,165
6584,138
4808,39
4759,192
4753,129
4565,228
3183,295
869,342
5758,340
3765,166
2053,112
6358,325
6302,223
3901,301
1903,144
281,223
5676,313
992,342
2635,52
438,100
5531,83
6383,223
2673,259
4067,157
3559,183
5200,1
3826,205
4717,338
4949,218
4515,112
666,245
3102,50
6596,218
5266,178
527,41
5068,97
1537,288
5286,311
2219,148
945,156
1605,293
4843,103
3971,294
3211,351
1239,225
5181,129
3401,248
4449,147
2815,312
3123,73
2339,303
4169,303
5744,342
3876,293
5560,293
3969,129
2345,223
4036,1
3445,276
170,166
5212,258
2402,206
116,248
2745,132
969,225
6045,345
6516,322
1939,57
5684,316
37,184
5713,268
715,36
6126,288
5783,166
6362,303
1572,41
3638,195
397,288
367,138
3655,223
5579,318
1216,167
3840,103
6237,266
3201,257
1064,270
3132,157
5123,49
5624,228
0,303
4300,353
789,248
4684,132
4922,345
2296,339
1005,258
1712,311
6418,228
4779,180
3100,147
764,303
2702,265
1693,41
748,87
2183,274
1609,262
2026,248
1863,251
3093,29
3820,98
1147,292
516,316
4371,293
4126,192
4414,308
4335,54
3648,245
2167,246
4438,236
2184,305
2210,316
5419,254
6666,293
2604,241
4260,248
3918,268
2905,110
4796,138
4498,93
967,272
4936,170
3771,316
2663,311
4124,101
795,97
3860,293
10,303
6486,279
1661,343
215,294
3555,206
4092,328
3228,265
5209,96
2849,251
5138,358
5192,20
6365,311
4081,322
5912,223
494,317
5532,299
2385,138
652,303
6311,206
672,355
6094,91
5782,265
3363,293
6574,348
2796,342
4653,311
3806,225
4503,251
480,1
785,192
4461,246
613,304
2231,334
4429,75
1523,256
2667,337
2357,210
1466,35
2237,190
194,326
6680,237
3157,112
230,191
6160,183
3596,337
4518,239
5571,223
689,96
5228,340
249,223
4364,96
4483,181
1173,151
2957,71
1542,338
3320,239
3756,251
3920,267
4516,177
3687,223
107,96
5420,300
1082,248
5995,45
3579,316
4511,54
4146,286
4722,112
5381,41
1195,225
3738,303
1188,50
5801,270
3468,19
752,305
2404,248
3309,191
378,39
5714,99
2262,166
3757,129
3245,334
5344,251
4979,265
2424,132
3807,316
2179,342
3456,164
5179,135
274,155
5883,3
6101,303
5486,356
4669,1
5144,207
2552,40
5888,106
1987,80
2305,192
6017,288
4393,70
5686,311
1793,176
4535,96
6449,228
4807,1
813,228
5897,99
3715,192
1144,143
4053,329
2657,158
1794,132
1775,23
4711,132
6088,337
332,262
3416,248
5519,39
3480,225
802,312
5148,249
1233,56
6647,223
2076,228
6214,342
4689,358
90,181
2972,265
2480,249
5218,249
2938,355
3684,251
201,236
4105,293
42,267
1022,129
711,249
609,265
1323,138
984,181
5034,235
6613,44
4168,138
2410,284
1272,320
2788,117
5893,50
1717,312
1268,303
3084,3
5314,228
5207,247
6469,321
3261,95
2958,265
1520,304
1142,96
3722,73
2099,49
5328,240
3181,265
4365,57
2422,248
6456,147
173,343
4814,337
3158,153
6681,337
2257,65
4405,1
177,96
383,311
3394,129
5410,261
5062,297
1478,78
4845,202
29,39
6445,112
3767,245
2226,327
2005,190
5964,338
2253,169
4177,303
5147,284
3006,88
5589,248
3321,27
4085,347
6190,39
3267,293
6560,147
4244,41
6487,293
5357,110
1978,183
2556,283
1841,99
4023,132
4431,225
1307,39
929,312
4782,41
2181,279
392,350
385,338
4408,151
6385,265
6018,304
4850,311
1687,225
4668,270
4497,132
5609,311
5891,117
1176,2
4863,228
6427,279
1783,223
4491,112
5941,22
5254,16
4593,225
6463,206
2941,147
2391,262
3824,248
2812,357
1923,96
1199,342
6187,122
102,263
2058,293
1801,342
3025,299
6412,37
2186,134
2089,303
1676,147
4918,236
3028,80
1763,188
1827,337
4121,132
317,228
6249,287
2948,216
2328,115
1172,65
2294,293
119,316
1584,302
970,326
4864,311
2790,167
3459,91
3854,248
5840,345
2711,1
2307,125
1030,316
1342,248
4099,294
6446,100
1284,342
3518,316
4878,242
1901,132
2908,288
5076,61
5724,115
6589,251
4224,112
6387,166
1686,189
248,85
2359,49
5002,178
6602,221
4545,185
2730,138
3884,310
6674,350
3810,266
3576,289
3718,338
5012,31
3680,42
1406,337
904,243
5740,225
3463,326
3591,1
853,342
2548,337
4898,1
5296,233
5233,56
2937,302
2067,228
3286,1
6011,152
4330,323
3144,312
1121,267
1752,132
2890,120
870,322
4896,136
610,91
6662,288
4506,212
4144,5
2723,316
3637,219
1185,342
903,1
4828,61
3899,291
6245,8
141,95
5621,138
4259,39
1025,39
4349,308
642,96
2675,176
5623,326
4780,294
6030,4
5166,39
4106,1
1068,303
4618,326
1505,132
2694,316
2721,102
6202,117
975,246
5691,146
5468,207
4611,232
2308,293
1887,167
1818,223
4865,341
542,293
4787,68
6099,228
3497,228
4880,223
3989,354
5826,311
1770,147
3911,48
5385,192
5814,255
426,138
3311,142
5485,288
5015,326
5466,138
1230,265
3507,181
4587,301
6628,1
4659,223
6619,342
3564,1
4411,51
2608,178
3611,129
1229,293
3553,195
3386,236
3662,228
3388,96
1109,298
2575,231
5730,301
4732,308
3794,204
6125,25
5435,147
3458,293
18,342
6682,50
5899,293
1750,136
3723,39
2021,316
6692,1
46,159
4239,342
1932,251
234,126
4633,36
314,192
3750,251
1934,209
3574,316
1416,29
1757,142
710,268
3748,355
3914,135
5482,108
5527,138
3779,195
5558,180
1104,265
3374,157
1788,261
907,132
1808,41
943,108
3532,337
1692,176
1354,232
647,341
1850,129
5977,36
6643,110
2251,195
847,228
2012,140
5509,288
452,225
2193,332
5725,2
6386,293
3148,338
2016,93
6423,249
3827,138
4478,80
1455,340
5329,277
996,265
5696,251
6177,56
6447,112
6003,39
3570,56
6162,147
3214,132
4238,137
6651,306
3405,311
5141,96
4235,118
3117,147
3744,131
3364,286
291,255
4944,83
3253,132
6688,38
4416,192
5630,225
5343,39
6603,316
6696,147
844,200
5167,277
40,1
6405,192
3787,125
6526,132
5778,225
5160,80
6515,1
3879,316
779,3
877,132
938,289
5330,132
6645,322
1061,129
2935,243
6133,311
2951,235
5785,293
2051,147
5327,302
265,132
3695,293
4447,299
3349,146
2700,103
4119,112
4688,293
