1870,251
3162,244
5747,132
4273,254
5337,251
187,128
2471,200
1999,3
4779,180
4024,251
3339,228
6515,1
943,108
4498,93
6102,96
4636,82
3306,0
5663,29
5692,279
4208,225
3992,223
695,308
2386,337
3132,114
854,1
4010,112
5734,138
2322,293
1739,303
2638,248
3502,303
5453,100
6175,293
1536,225
906,38
5579,103
1541,195
4857,77
3738,303
749,138
833,180
4841,41
4961,5
3412,258
4269,225
4808,39
917,35
4288,325
1083,267
3862,147
5162,193
451,96
2460,44
2887,311
941,223
3225,261
4394,19
4480,83
5405,316
2927,270
2251,132
2338,261
2654,96
6559,270
983,112
3366,223
1624,264
2450,110
6138,129
1980,129
6113,293
4521,297
3193,156
4254,132
1932,239
2896,138
5765,41
6493,269
1228,288
6219,129
3131,1
2417,288
3098,96
4257,293
5869,228
522,248
1375,223
3348,288
2042,261
6567,177
5461,132
6194,147
523,211
4965,251
6658,101
4315,300
3521,96
5607,132
3180,342
2415,96
5355,151
6390,172
4292,288
6560,147
3742,323
4682,266
5981,251
6439,248
1143,345
813,228
3161,96
3655,223
4654,304
3814,3
2433,132
3497,228
5845,292
4441,191
2750,265
4117,337
4567,9
3610,39
6183,303
1101,34
6585,309
5078,223
3102,72
2759,129
2999,219
1267,136
3676,357
1602,138
1933,147
6120,180
4742,218
6581,96
6087,138
43,251
5585,8
4766,112
4711,132
6093,114
5217,225
4211,195
6012,311
4149,325
2205,194
6141,274
5471,36
2835,92
5277,311
6082,96
3702,262
3566,83
112,0
716,39
5656,132
3043,236
1640,290
911,239
1927,147
6273,39
2459,228
2315,39
5903,41
3053,147
338,293
1149,349
4966,345
6406,39
4354,223
4705,274
4074,337
6016,225
2553,147
2979,129
250,337
3713,258
4345,358
1735,269
107,96
2453,269
1899,117
5695,299
2378,112
21,77
635,72
5671,151
1313,248
6599,228
6353,82
2085,248
2170,60
928,258
4236,83
2623,32
6285,303
3443,1
6445,294
959,248
1831,36
6666,293
2875,97
976,112
5706,36
4414,258
3700,292
6692,1
697,182
264,279
4896,134
2851,303
5960,223
2267,147
98,31
1580,301
997,132
791,351
3970,96
6002,138
4373,288
4749,3
5194,1
269,129
772,135
6185,105
1896,132
1443,248
3343,147
6677,166
5573,159
1657,1
407,151
3750,251
1049,346
6240,246
2455,118
4599,303
486,288
595,112
5764,288
3973,248
4702,228
1606,359
2485,288
2602,337
6216,286
4365,56
2230,127
6174,96
6104,129
2054,138
2473,297
1086,316
1357,303
733,169
2699,52
853,342
2423,273
4652,251
743,140
124,41
626,212
1761,83
5880,293
1654,106
3551,303
2350,132
153,118
5529,132
945,279
5306,303
5942,337
5378,294
3567,38
6182,138
4362,251
3214,132
5105,64
3272,101
1689,303
5640,248
5511,316
3197,288
2775,345
4904,288
876,318
5827,265
675,147
6549,303
4343,316
205,115
5205,287
2276,225
3582,337
3157,77
2172,50
5802,236
3981,83
6010,132
3269,192
5685,248
2503,31
5985,337
3373,112
775,29
2892,297
1658,223
4980,95
2349,262
3762,251
2183,289
5868,131
6314,337
1353,303
5532,357
2534,304
6310,147
4784,1
6232,132
31,228
4925,1
713,348
2768,132
5126,355
1130,127
3240,303
3832,215
4603,96
548,1
3498,249
2333,39
2447,335
5144,112
2273,0
5276,117
4993,117
5365,112
6374,223
2260,39
6147,138
5336,251
5612,138
4369,164
277,96
62,223
852,159
2335,311
3117,147
1485,96
1402,331
5181,129
3634,169
2524,29
460,40
836,135
3081,118
6354,138
2283,268
4724,44
2352,172
571,316
5470,322
1271,83
4379,1
182,96
5927,342
572,181
4241,138
639,269
5463,293
1918,279
2324,129
6364,1
178,67
4026,303
4313,1
3448,351
2546,138
4685,342
2767,97
5576,98
1438,248
3621,192
902,1
3354,32
497,260
41,284
6546,103
1215,236
6476,96
6056,298
3503,316
5313,136
1842,73
5745,42
3539,311
6257,342
1594,138
3943,100
4228,288
661,137
5746,147
6350,132
2656,316
4706,314
598,303
4156,42
5807,288
951,173
3327,112
5133,223
2265,140
1622,132
6408,275
1030,316
4527,297
1450,263
4425,117
6011,118
2381,251
2247,293
1266,288
2198,129
1026,176
5787,143
1897,293
4457,304
2786,174
4484,132
5458,145
2861,301
6399,49
901,223
6166,138
2720,71
4392,129
4367,223
6292,132
3251,41
2898,247
1004,138
6697,337
1625,288
752,305
1509,77
47,96
1318,155
3093,29
6431,211
6514,248
5776,69
5147,284
3554,105
3715,192
394,140
483,340
251,219
5252,96
665,293
5322,262
5752,323
428,248
6701,337
465,248
6078,39
827,307
3374,103
2879,39
11,342
5843,138
3830,41
1163,175
2444,243
2624,288
5374,316
687,287
6041,355
8,33
5224,251
3774,129
2237,190
6392,61
3895,248
4347,1
3856,32
5045,178
615,114
3461,61
5725,1
5818,225
