2746,311
3341,65
4492,241
5767,39
5282,263
5712,359
2361,308
1090,288
2259,303
2396,16
4497,132
2499,287
2584,211
4152,297
819,301
1169,282
5974,330
3884,310
696,349
3638,195
623,178
33,226
3708,32
4682,266
2596,241
2795,137
5473,292
3874,311
5504,228
764,303
774,169
2784,303
588,172
5597,265
2699,52
2337,271
3990,289
2866,138
3604,294
1795,151
915,132
5361,223
4822,293
4699,303
2271,355
591,320
2653,288
2199,299
961,248
319,326
336,262
4857,76
1599,129
2799,359
903,1
5778,225
2426,331
6254,39
2850,293
2492,73
2534,280
5379,316
5245,304
5512,337
5449,125
1927,147
5458,145
115,131
5012,31
2840,287
5900,206
2936,117
1070,329
5475,41
3051,129
1977,1
1289,264
2764,286
2619,132
4953,283
457,84
4869,296
199,265
2125,12
5786,85
2041,135
1592,283
3880,39
701,349
4081,322
1901,132
744,158
5189,224
2569,251
5269,176
3267,293
1521,132
3648,245
3796,183
4771,3
1434,334
4673,1
1102,39
3745,294
2931,293
5692,351
828,286
5710,295
1642,258
103,97
6429,39
5898,132
6659,85
2829,241
1222,223
2356,332
3496,36
37,184
3310,311
1668,272
1228,288
4352,124
3954,129
3612,242
5797,17
920,112
6237,261
6497,77
6468,225
5772,265
3342,39
2456,148
2252,319
6196,236
1319,246
2867,176
1188,50
5376,272
5375,225
6016,225
3274,299
5922,251
5759,132
5598,41
2134,39
1863,251
3697,348
6155,39
5524,301
602,112
1435,125
6696,147
1365,334
317,228
3350,106
4929,223
6278,68
2113,128
423,135
6347,132
1487,263
2871,316
2137,133
5735,276
3132,156
1432,223
812,228
402,279
1952,294
6201,254
5544,303
90,181
5354,100
2750,265
3224,191
4606,293
1545,2
4611,232
4793,269
2929,110
4718,98
3193,155
1012,125
1057,56
3112,89
375,228
4533,288
4147,260
2032,276
3868,35
2625,88
698,132
6253,345
4602,157
2608,178
1598,39
5918,342
4098,193
208,248
2938,355
6356,39
218,306
4593,225
6345,293
2654,96
5562,251
1646,162
6319,108
5030,117
4964,3
1300,147
3198,225
742,94
2631,246
3506,313
6282,65
1126,316
4139,1
4385,115
1915,293
6632,267
3606,183
3875,357
6460,115
582,40
4050,132
6037,38
3156,316
3685,248
5329,277
6506,96
4327,212
524,132
1755,57
1368,106
4946,292
3064,185
3526,39
6298,129
3269,192
3287,166
1413,91
761,228
1060,125
2232,319
2477,39
3461,169
1902,39
459,138
231,223
4775,1
4070,359
4885,316
6162,29
1656,337
5599,138
6151,41
1235,41
3117,147
6572,49
2969,130
1746,245
4842,112
78,79
3998,332
2802,307
6473,346
267,39
6398,318
1471,87
6629,230
2865,89
361,293
3448,351
354,228
1308,359
3853,173
5905,92
2167,246
3725,102
549,346
1723,251
4698,248
470,75
6236,194
5387,166
6504,270
4447,276
1816,274
4213,274
1067,51
4477,342
5983,180
4599,303
4028,1
3556,251
5825,311
1546,117
4781,216
111,36
4437,238
2911,236
6627,129
6051,324
2318,192
6107,343
277,96
4968,316
3961,75
432,41
364,132
2838,132
6423,249
4249,97
6232,132
2170,60
5535,128
1831,29
3820,98
5549,138
5957,223
3445,166
5023,129
3186,105
2314,225
1616,44
360,248
711,251
5809,41
1355,128
5804,223
3165,135
2185,307
2387,136
5303,117
3247,16
1789,339
4697,39
4643,288
3213,147
3362,175
6249,287
6543,265
2432,194
494,317
3295,125
1958,270
2828,293
1099,288
125,39
5972,288
1628,3
3891,99
465,248
1027,39
5393,304
3750,251
2809,241
521,312
3718,334
252,254
4674,29
983,112
2579,98
681,337
352,288
382,147
5948,41
101,65
4228,288
5590,33
2244,162
67,1
195,311
4219,1
4133,147
693,92
4038,246
1305,129
1505,132
3599,1
2380,316
1756,277
793,305
5651,312
3126,265
516,316
2105,37
3978,132
1736,287
18,342
3023,140
5813,39
3537,190
2575,231
4634,245
1025,39
1873,59
3057,39
6432,303
4118,125
1277,38
6041,355
2362,312
3403,147
2118,303
5483,191
1768,36
2864,135
6148,147
3715,192
4443,132
4009,195
88,132
5707,337
5508,265
4768,293
2344,132
