1765,138
162,225
2875,256
175,72
4243,223
5887,104
2404,248
231,223
2323,249
1089,225
4134,44
47,96
1291,228
2124,293
1669,325
3749,152
6590,223
5090,243
7,96
3157,90
5920,299
6100,1
5787,143
3473,129
1722,96
4378,112
6251,228
1354,177
3659,225
5821,147
3183,316
962,293
2173,248
4656,248
5935,243
5545,135
5112,293
3197,288
1854,304
4827,172
246,122
1991,340
4977,248
1806,293
2280,106
6034,0
3596,301
5259,236
6285,303
616,3
2020,288
5850,112
203,166
1316,316
57,223
1536,223
5433,114
5332,288
2758,265
866,219
5965,261
1435,293
5204,336
2175,311
583,147
5121,132
1541,279
1245,172
1046,223
2600,258
208,248
895,295
6111,251
2190,236
5845,292
4581,147
551,182
5759,132
2618,30
992,342
1769,130
4720,225
5839,265
975,192
4137,55
5155,322
741,147
4086,132
5249,225
5674,251
4876,293
2043,265
5124,228
6412,129
3214,132
1544,342
1814,303
1813,192
1029,357
5474,264
2989,39
4615,312
6584,138
6097,293
1705,265
1472,239
3051,129
784,39
3313,132
837,129
4480,83
490,99
1971,265
4268,306
6312,1
2339,303
854,1
5058,246
2379,91
3641,98
3227,239
4051,145
4889,337
78,301
5190,293
3670,112
579,357
799,132
2685,138
592,254
6104,129
3750,251
828,318
1611,248
5067,39
5478,338
5325,316
5071,96
2735,115
6221,265
1213,166
2986,23
5510,1
5822,37
726,167
1174,279
4418,303
541,39
266,1
1898,288
1121,267
5865,290
1360,316
2262,174
506,166
6667,245
420,132
3200,96
1654,145
5331,132
685,70
4260,248
3877,289
3905,39
5426,96
5061,138
1736,287
4409,147
3691,138
3223,91
703,268
4802,251
5748,316
1475,203
3595,258
4168,138
4970,228
1153,294
1090,288
896,351
393,265
5878,294
4081,322
4343,316
1703,288
3751,192
2668,138
6439,228
1147,345
1771,32
3558,132
3447,308
6329,49
3435,192
3576,289
4864,311
5824,342
2238,135
2291,248
2692,304
4955,82
1871,32
1145,93
1104,265
614,50
6185,105
874,321
3245,334
2645,311
4597,304
2696,41
5404,265
677,228
566,337
3984,138
2408,112
3724,235
2660,39
6376,132
1459,247
4513,223
5303,117
955,96
3501,294
577,223
2274,147
1416,29
4151,228
3486,316
206,326
3192,147
4622,223
3301,223
131,157
4773,166
1288,150
6637,255
6629,308
1163,223
6172,248
568,293
6469,320
173,355
5528,104
2519,190
145,318
2800,288
6486,293
6543,265
