275,340
775,71
6080,340
3563,118
4698,17
3774,340
3800,340
3401,340
3240,340
3236,138
344,340
1857,340
6098,258
820,340
899,340
6661,138
5768,340
2293,340
4334,340
5453,100
1532,340
1549,34
2513,289
2805,340
880,340
573,340
3408,340
2234,340
2444,216
4998,340
557,138
5698,353
6188,3
1379,340
507,340
2575,340
4466,340
4427,340
4321,340
1520,340
1698,340
6467,340
4679,340
3186,105
4086,340
2794,340
3303,340
6471,308
4373,340
2730,138
4757,58
1671,340
1692,340
5326,340
1141,86
459,138
3047,340
86,198
3039,340
5649,3
486,288
2591,340
3760,340
1609,41
2221,159
5873,132
3945,340
3755,106
6578,293
3250,340
136,340
1814,340
2536,225
3505,340
64,340
481,340
3523,311
6286,340
4173,340
4884,340
4200,340
430,340
2672,340
593,132
1746,340
2108,340
4537,340
1409,340
2062,225
4304,32
6652,108
4276,340
915,340
332,147
4355,340
4968,316
2851,340
1177,100
3996,353
949,340
1794,132
2328,340
38,340
1837,340
1990,32
6635,340
665,340
4024,340
6265,340
2894,340
4072,323
5840,340
1870,225
2516,340
1012,340
567,340
3687,225
614,340
164,114
710,340
3680,340
2195,340
1086,316
3203,340
3477,340
3839,340
1358,340
360,340
6129,340
5900,340
2477,39
3769,340
3983,246
5997,340
453,178
6385,340
4960,340
3497,340
1593,340
3333,340
780,132
2325,340
4393,100
5056,107
5002,340
2804,100
4814,340
3646,149
1976,340
381,96
5166,39
3481,340
387,340
1291,340
1045,340
3336,340
41,284
4804,340
2871,293
3008,340
1612,340
4510,340
5447,293
1930,138
623,340
4045,340
5518,340
726,340
5662,340
4289,340
5102,292
458,340
2750,340
2815,340
2748,340
2711,3
4110,115
2245,340
4357,52
3144,340
1353,340
3929,3
1720,59
913,340
744,340
6069,340
6271,248
1970,159
283,159
6520,340
5754,340
5870,340
1365,12
5666,100
3449,340
4925,340
1087,340
4242,340
737,138
2573,340
4920,340
4250,340
3443,225
923,340
5255,340
5064,340
6372,340
538,159
3237,340
988,39
2078,53
336,225
3701,340
5743,340
5080,292
5783,147
409,340
2270,340
5575,108
1452,340
2703,340
2921,3
3091,340
6297,340
242,340
5386,132
2767,103
2155,340
3921,340
6410,102
3852,340
4092,117
2287,96
1620,340
4817,340
3558,340
255,340
1772,340
1512,340
2519,340
1183,225
1061,132
4433,340
1954,340
4714,41
1825,340
4756,340
1950,340
4550,340
4151,340
1330,340
590,340
5200,340
6665,340
3502,340
3272,340
4413,340
5952,32
2029,340
1105,340
6058,114
4088,352
207,340
4282,340
3468,340
6600,0
6251,340
562,3
6130,138
3783,340
1528,340
702,340
3933,340
4983,340
3805,340
2110,288
3953,340
5260,75
1206,340
2420,138
4941,340
3718,340
2000,340
2237,340
1773,218
289,107
5527,340
914,340
6091,114
2443,340
4438,340
5610,340
6408,117
1383,340
4897,340
961,340
2061,340
6583,138
140,340
6032,265
6177,340
5536,132
4945,340
3971,340
1767,17
1007,248
3623,340
2028,340
1217,340
3007,108
3982,100
5661,340
1842,340
34,340
5434,340
5928,340
3651,340
6689,323
4514,340
5981,246
2566,340
44,138
5636,340
2292,340
4445,340
446,340
180,223
1014,340
5550,340
4385,340
1040,39
598,340
4704,340
46,340
3913,340
2917,340
4312,132
3611,340
4405,340
3640,340
3989,340
1080,340
3519,102
4844,39
5214,340
2235,289
1457,108
3713,340
3251,340
116,340
2504,340
1588,340
5177,340
4057,340
3653,340
5141,340
1686,189
2162,340
4751,340
1614,340
6354,340
695,308
1351,117
3265,287
2546,138
5988,340
3428,340
3407,340
6099,340
2828,340
5360,225
1881,340
2156,340
5716,100
3825,340
1275,340
4600,323
1374,340
4846,340
2778,340
1413,100
1236,340
4463,96
3934,340
1505,340
4047,140
6599,340
5793,340
2179,340
2007,225
3217,340
3503,340
5347,340
52,100
4944,340
3055,340
4109,340
3823,340
3248,340
1246,340
2112,340
2429,340
6009,340
809,340
2689,340
779,340
6186,340
4622,340
3969,340
3553,340
3541,340
1791,340
4778,293
2593,132
1605,91
1663,340
3837,340
5739,340
5071,96
5334,340
2499,340
3386,225
5669,340
6045,340
488,340
6317,340
297,340
4479,293
6123,132
1803,138
437,225
725,340
2773,340
5374,292
3051,340
1797,340
4577,340
4284,340
2167,340
2095,340
1131,298
1924,340
3288,340
2624,340
1391,340
1511,340
1397,340
5785,340
239,340
4809,340
2336,340
2496,340
4310,340
375,340
3634,340
128,340
1600,340
985,340
4160,108
5884,340
